comment_id,Explicit Abusive Expression,Implicit Abusive Expression,Language Independent Change,Croatian specific Language Change,Croatia Knowledge Based,World Knowledge Based,Other
21855654,Yes,No,No,No,No,No,No
22275109,Yes,No,No,No,No,No,No
21975606,Yes,No,No,Yes,No,No,No
21651728,No,No,No,No,No,No,Yes
22015665,Yes,No,Yes,No,No,No,No
21767948,Yes,No,Yes,No,No,No,No
22142152,Yes,No,No,Yes,No,No,No
22317475,Yes,No,No,Yes,No,No,No
22168429,Yes,No,No,No,No,No,No
22387961,No,No,No,No,No,No,Yes
22143541,No,No,Yes,No,No,No,No
22283178,Yes,No,No,No,Yes,No,No
21934636,Yes,No,No,Yes,No,No,No
21824977,Yes,No,No,Yes,No,No,No
21819595,Yes,No,No,No,No,No,No
22095901,Yes,No,Yes,Yes,No,No,No
21780622,No,No,Yes,No,No,No,No
22208775,Yes,No,No,No,No,No,No
21945534,Yes,No,No,Yes,No,No,No
22241644,No,Yes,No,No,Yes,No,No
21870878,Yes,No,No,Yes,No,No,No
22088562,No,No,No,No,No,No,Yes
22069050,Yes,No,No,No,No,No,No
21595883,Yes,No,No,No,No,No,No
22277716,Yes,No,No,Yes,No,No,No
22286400,No,No,No,No,No,No,Yes
22113192,Yes,No,No,Yes,No,No,No
21805020,No,No,No,No,No,No,Yes
21722442,No,No,No,Yes,No,No,No
21773252,No,No,No,No,No,No,Yes
21899840,Yes,No,No,No,No,No,No
21792100,Yes,No,No,Yes,No,No,No
22378008,No,Yes,No,No,No,No,No
21760569,No,No,No,No,No,No,Yes
21940543,Yes,No,No,Yes,No,No,No
22278542,Yes,No,No,No,No,No,No
21943749,No,No,No,No,No,No,Yes
22311397,No,No,Yes,No,No,No,No
21945416,No,No,No,No,No,Yes,No
22066294,Yes,No,No,Yes,No,No,No
22025926,No,Yes,No,No,No,No,No
21845293,Yes,No,No,No,No,No,No
22068855,Yes,No,No,Yes,No,No,No
22274580,Yes,No,No,No,No,No,No
22056506,No,Yes,No,No,No,No,No
21617592,Yes,No,No,Yes,No,No,No
21902229,Yes,No,No,Yes,No,No,No
22400217,No,No,No,No,No,No,Yes
21751346,Yes,No,No,Yes,No,No,No
21937641,Yes,No,No,No,No,No,No
21830733,No,No,No,No,No,No,Yes
21967358,Yes,No,No,Yes,No,No,No
21773769,Yes,No,No,No,No,No,No
21891750,No,No,No,No,No,No,Yes
21923027,Yes,No,No,Yes,No,No,No
21991673,Yes,No,No,No,No,No,No
21836140,No,No,No,Yes,No,No,No
22145787,No,No,No,No,No,No,Yes
21894595,Yes,No,No,No,No,No,No
22272149,No,No,No,No,No,No,Yes
21953172,No,No,No,No,No,No,Yes
22176854,No,No,No,No,No,No,Yes
21688635,No,No,No,No,Yes,No,No
21970191,Yes,No,No,No,No,No,No
22032899,Yes,No,No,No,No,No,No
21716233,Yes,No,No,No,No,No,No
22377997,Yes,No,No,Yes,No,No,No
21624661,Yes,No,No,Yes,No,No,No
22389728,No,No,No,No,No,No,Yes
21690332,Yes,No,No,Yes,No,No,No
21865343,Yes,No,No,Yes,No,No,No
22370989,Yes,No,No,No,No,No,No
21739471,Yes,No,No,No,No,No,No
21728619,No,No,No,No,No,No,Yes
21936588,Yes,No,No,Yes,No,No,No
21591473,Yes,No,No,Yes,No,No,No
21639404,Yes,No,No,Yes,No,No,No
21772580,Yes,No,No,Yes,No,No,No
21943434,No,Yes,No,No,Yes,No,No
21970271,Yes,No,No,Yes,Yes,No,No
21878023,No,Yes,No,No,No,No,No
22269478,Yes,No,No,Yes,No,No,No
21693568,No,Yes,No,No,No,No,No
22397113,Yes,No,No,No,No,No,No
21626184,Yes,No,No,Yes,No,No,No
21619738,Yes,No,No,No,Yes,No,No
21822679,Yes,No,No,No,Yes,No,No
21624837,Yes,No,No,No,No,No,No
21965801,No,No,No,Yes,No,No,No
22264915,Yes,No,Yes,Yes,No,No,No
22180343,Yes,No,No,No,No,No,No
21863199,Yes,No,No,Yes,No,No,No
21904781,Yes,No,No,Yes,No,Yes,No
21695167,No,Yes,No,No,No,No,No
21748590,Yes,No,No,No,No,No,No
21878308,Yes,No,No,Yes,No,No,No
22396884,Yes,No,Yes,No,No,No,No
22347339,Yes,No,No,No,No,No,No
21687965,Yes,No,No,Yes,No,No,No
22269957,Yes,No,No,Yes,Yes,No,No
22124376,Yes,No,No,No,No,No,No
22377599,Yes,No,Yes,No,No,No,No
22276432,No,Yes,No,No,No,No,No
22237695,No,Yes,No,No,No,No,No
22126804,No,No,Yes,No,No,No,No
21954475,No,Yes,No,Yes,No,No,No
21708690,No,No,No,Yes,Yes,No,No
21725244,Yes,No,No,Yes,No,No,No
22152209,No,Yes,No,No,No,No,No
21950407,Yes,No,No,Yes,No,No,No
22096237,Yes,No,No,Yes,Yes,No,No
21911351,Yes,No,No,No,Yes,No,No
22233582,No,No,No,No,No,No,Yes
22143687,No,Yes,No,No,No,No,No
21946543,No,No,No,No,No,No,Yes
21785130,Yes,No,Yes,No,No,No,No
21668707,Yes,No,No,No,No,No,No
21670946,No,Yes,No,No,No,No,No
21847563,No,No,No,No,Yes,No,No
22110237,No,Yes,No,No,No,No,No
22240611,Yes,No,No,Yes,No,No,No
21682026,Yes,No,No,No,No,No,No
22001920,No,Yes,No,No,No,No,No
22297664,Yes,No,No,Yes,Yes,No,No
22233246,Yes,No,No,No,No,No,No
21649080,Yes,No,No,No,No,No,No
22007592,No,Yes,No,No,No,No,No
22142481,No,No,No,Yes,No,No,No
21860035,Yes,No,No,Yes,No,No,No
22349875,Yes,No,No,No,No,No,No
22349895,Yes,No,No,Yes,No,No,No
21980255,No,Yes,No,No,No,No,No
22271966,Yes,No,No,No,No,No,No
22283182,Yes,No,No,No,No,No,No
21929527,Yes,No,No,No,No,No,No
22305390,No,Yes,No,Yes,No,No,No
21716332,No,Yes,No,No,No,No,No
21863306,No,No,Yes,No,No,No,No
22076700,No,Yes,No,No,No,No,No
22125526,Yes,No,No,Yes,Yes,No,No
22396018,No,Yes,No,No,No,No,No
22234032,No,Yes,No,No,No,No,No
21609183,No,No,Yes,No,Yes,No,No
22259381,No,Yes,No,No,No,No,No
22104771,Yes,No,No,No,Yes,No,No
22063973,No,Yes,No,No,No,No,No
21671835,Yes,No,No,No,Yes,No,No
21846965,Yes,No,No,Yes,No,No,No
21598049,No,Yes,No,Yes,No,No,No
22090100,Yes,No,No,No,No,No,No
22341922,No,Yes,Yes,No,No,No,No
21879366,No,No,No,Yes,No,No,No
21957690,No,No,No,No,Yes,No,No
21718468,No,Yes,No,No,Yes,No,No
21781711,Yes,No,No,No,No,No,No
21834650,No,Yes,No,No,No,No,No
21966261,No,No,No,No,No,No,Yes
21599908,No,Yes,No,No,No,No,No
21860475,Yes,No,No,No,Yes,No,No
21967392,Yes,No,No,No,No,No,No
22032504,Yes,No,No,Yes,No,No,No
22333929,Yes,No,No,No,No,No,No
21761720,No,Yes,No,No,Yes,No,No
21681396,Yes,No,No,No,Yes,No,No
22013115,No,Yes,No,No,No,No,No
22312563,Yes,No,No,Yes,No,No,No
21845096,No,Yes,No,No,No,No,No
21930151,Yes,No,No,Yes,No,No,No
21870558,Yes,No,No,Yes,No,No,No
21807565,No,No,No,No,Yes,No,No
21801703,Yes,No,No,No,No,No,No
21892567,No,No,Yes,Yes,Yes,No,No
22388497,No,Yes,Yes,No,No,No,No
21874864,No,No,No,No,No,No,Yes
21979252,Yes,No,No,No,No,No,No
21966718,Yes,No,No,No,No,No,No
21787185,Yes,No,No,No,No,No,No
21724934,Yes,No,No,No,No,No,No
22343386,No,Yes,No,No,No,No,No
21965914,Yes,No,No,Yes,No,No,No
22135716,Yes,No,No,Yes,No,No,No
21667303,Yes,No,No,No,Yes,No,No
21903936,Yes,No,No,No,Yes,No,No
21600495,No,No,No,No,No,No,Yes
22200144,No,Yes,No,No,No,No,No
21973976,Yes,No,No,No,No,No,No
21836075,Yes,No,Yes,No,No,No,No
21812185,Yes,No,No,Yes,No,No,No
22402707,Yes,No,No,Yes,Yes,No,No
21791232,No,No,No,No,Yes,No,No
21788243,No,Yes,No,No,Yes,No,No
22169420,No,Yes,No,No,No,Yes,No
21736815,No,Yes,No,No,No,No,No
22107034,No,Yes,No,No,No,No,No
22315201,Yes,No,No,Yes,Yes,No,No
21637869,No,Yes,No,No,Yes,No,No
21720863,Yes,No,No,No,Yes,No,No
22067614,No,Yes,No,No,No,No,No
22002480,Yes,No,No,No,Yes,No,No
21808243,No,Yes,No,No,Yes,No,No
21778163,Yes,No,No,No,No,Yes,No
22326978,Yes,No,No,Yes,No,Yes,No
21801937,No,Yes,No,Yes,No,No,No
21821242,Yes,No,No,No,Yes,No,No
21873211,No,Yes,No,No,No,No,No
22338606,No,No,No,Yes,No,No,No
22259812,Yes,No,No,Yes,No,No,No
21637327,Yes,No,No,No,Yes,No,No
22023141,No,No,No,Yes,No,No,No
21616552,Yes,No,No,No,No,No,No
22025137,No,Yes,No,No,No,No,No
22269377,Yes,No,No,Yes,No,No,No
21627148,Yes,No,No,No,No,No,No
21812775,Yes,No,No,Yes,Yes,No,No
21755555,No,No,Yes,No,Yes,No,No
21999296,Yes,No,No,No,Yes,No,No
22125314,Yes,No,No,No,No,No,No
22277552,No,No,No,No,Yes,No,No
21800007,No,Yes,No,No,No,No,No
21815344,Yes,No,No,Yes,Yes,No,No
22063902,Yes,No,No,Yes,No,No,No
22158698,No,Yes,No,No,Yes,No,No
22007590,No,Yes,No,No,Yes,No,No
22308011,No,No,No,Yes,No,No,No
22098236,Yes,No,No,No,No,No,No
21982134,Yes,No,Yes,No,Yes,No,No
22291874,Yes,No,No,No,No,No,No
21620678,No,No,No,No,Yes,No,No
22233631,No,Yes,No,No,No,No,No
21984627,Yes,No,No,No,No,No,No
21720317,Yes,No,No,No,No,No,No
21597179,No,No,No,No,No,No,Yes
22052643,Yes,No,No,Yes,Yes,No,No
21978674,No,Yes,No,No,No,No,No
21810760,Yes,No,No,No,No,No,No
22341768,No,Yes,No,No,No,No,No
21625943,Yes,No,No,Yes,No,No,No
21952908,Yes,No,No,Yes,Yes,No,No
21916493,Yes,No,No,No,No,No,No
22277237,Yes,No,No,Yes,No,No,No
21928774,Yes,No,No,No,Yes,No,No
22107393,No,Yes,No,No,No,No,No
21708690,Yes,No,No,Yes,Yes,No,No
21907003,Yes,No,No,No,No,No,No
21768185,No,No,No,Yes,No,No,No
22263330,Yes,No,No,No,No,No,No
21620479,Yes,No,No,No,No,No,No
22395947,No,No,Yes,No,Yes,No,No
22162857,Yes,No,No,Yes,No,No,No
21916361,Yes,No,No,Yes,No,No,No
22066587,Yes,No,No,Yes,Yes,No,No
22211486,No,No,Yes,No,Yes,No,No
22300634,Yes,No,No,No,No,No,No
22217480,Yes,No,No,Yes,No,No,No
22282153,No,Yes,No,Yes,No,No,No
22385346,No,No,No,No,No,No,Yes
22097134,No,No,No,Yes,Yes,No,No
21965575,No,No,No,No,No,No,Yes
22336617,Yes,No,No,Yes,No,No,No
22022995,Yes,No,Yes,No,No,No,No
22184068,No,No,No,No,No,No,Yes
21617347,No,No,Yes,No,No,No,No
22082890,Yes,No,No,No,No,No,No
22042144,Yes,No,No,Yes,No,No,No
22106126,No,Yes,No,No,No,No,No
21665328,Yes,No,No,No,Yes,No,No
21959950,No,No,No,No,Yes,No,No
21984017,No,No,Yes,No,No,No,No
21848169,Yes,No,No,Yes,Yes,No,No
22065366,Yes,No,No,No,No,No,No
21599229,Yes,No,No,No,No,No,No
22253556,No,No,Yes,No,No,No,No
22114321,Yes,No,No,No,No,No,No
21829510,Yes,No,No,No,Yes,No,No
22033866,No,Yes,No,Yes,No,No,No
21620188,Yes,No,No,No,No,No,No
21998706,Yes,No,No,Yes,No,No,No
21990735,Yes,No,No,Yes,No,No,No
21665256,No,No,No,No,No,No,Yes
22095186,Yes,No,No,No,No,No,No
21724901,No,No,No,No,No,No,Yes
22037883,Yes,No,No,Yes,Yes,No,No
21989567,Yes,No,No,No,Yes,No,No
21703926,No,No,Yes,No,Yes,No,No
21929367,Yes,No,No,Yes,No,No,No
21600495,No,No,No,No,No,No,Yes
21664980,Yes,No,No,Yes,Yes,No,No
21944837,Yes,No,No,Yes,No,No,No
22242108,No,Yes,No,Yes,Yes,No,No
21622205,Yes,No,No,Yes,No,No,No
21912122,No,No,No,No,No,No,Yes
21856793,No,Yes,No,Yes,Yes,No,No
21680996,Yes,No,No,Yes,No,No,No
22067378,Yes,No,No,Yes,No,No,No
22067895,No,Yes,No,Yes,No,No,No
22095425,No,Yes,No,No,No,No,No
22106620,No,Yes,No,Yes,No,No,No
22231163,Yes,No,No,No,No,No,No
22092538,Yes,No,No,Yes,No,No,No
21903332,Yes,No,No,Yes,No,No,No
22195161,Yes,No,No,No,No,No,No
22083534,No,No,No,No,No,No,Yes
21668677,Yes,No,No,Yes,No,No,No
22225523,Yes,No,Yes,Yes,No,No,No
21654368,No,Yes,No,Yes,No,No,No
22101348,No,Yes,No,Yes,No,No,No
22105476,Yes,No,No,No,No,No,No
22195202,No,Yes,No,No,Yes,No,No
21780994,Yes,No,No,Yes,No,No,No
21874393,No,No,No,Yes,No,No,No
21965161,Yes,No,No,Yes,No,No,No
22083746,Yes,No,No,Yes,No,No,No
22380590,No,Yes,No,No,No,No,No
21718967,No,No,No,No,No,No,Yes
22129522,Yes,No,No,Yes,No,No,No
21764452,Yes,No,No,Yes,Yes,No,No
22331957,Yes,No,No,No,No,No,No
21935357,No,Yes,No,No,No,No,No
21718967,No,No,No,No,No,No,Yes
22233582,No,No,No,No,No,No,Yes
21804113,Yes,No,No,No,No,No,No
22110835,No,No,No,Yes,No,No,No
21934491,No,Yes,No,Yes,Yes,No,No
22168322,No,No,Yes,Yes,No,No,No
21870918,Yes,No,No,No,No,No,No
22209553,No,Yes,No,Yes,No,No,No
22080621,Yes,No,No,Yes,No,No,No
22036038,Yes,No,No,No,Yes,No,No
21875038,No,No,No,No,Yes,No,No
22320149,Yes,No,No,No,No,No,No
21777073,Yes,No,No,No,No,No,No
21634956,Yes,No,No,Yes,No,No,No
21955211,No,Yes,No,No,No,No,No
21621826,No,Yes,No,Yes,No,No,No
22324230,No,No,No,No,No,No,Yes
22201455,No,Yes,No,Yes,Yes,No,No
22100444,No,Yes,No,No,No,No,No
22377846,Yes,No,No,No,No,No,No
21869859,Yes,No,No,Yes,Yes,No,No
22240482,No,Yes,No,No,No,No,No
22073912,No,Yes,No,No,No,No,No
22129972,No,No,No,Yes,No,No,No
22261183,Yes,No,No,No,No,Yes,No
22301038,Yes,No,No,Yes,No,No,No
22199421,No,No,No,No,Yes,No,No
21759030,No,Yes,No,No,No,No,No
22280294,Yes,No,No,Yes,Yes,No,No
21923896,Yes,No,No,Yes,Yes,No,No
21804059,Yes,No,No,No,No,No,No
21977741,No,Yes,No,No,No,No,No
21899599,Yes,No,No,No,Yes,No,No
21878415,Yes,No,No,No,Yes,No,No
21811834,Yes,No,No,Yes,No,No,No
21732460,Yes,No,No,No,Yes,No,No
22259866,Yes,No,No,No,No,No,No
22269400,Yes,No,No,No,Yes,No,No
21787780,No,No,No,No,No,No,Yes
21995884,No,Yes,No,No,No,No,No
21773635,Yes,No,No,Yes,No,No,No
22249268,Yes,No,Yes,Yes,No,No,No
21590636,No,Yes,No,No,No,No,No
22196847,Yes,No,No,Yes,No,No,No
22208835,Yes,No,No,No,Yes,No,No
21752263,No,Yes,No,No,No,No,No
21679507,No,No,No,No,No,No,Yes
21616137,Yes,No,No,No,Yes,No,No
21938642,Yes,No,No,No,Yes,Yes,No
21600495,No,No,No,No,No,No,Yes
21968439,No,No,No,No,No,No,Yes
22222053,No,No,No,No,Yes,No,No
21808045,No,No,No,No,No,No,Yes
21876037,Yes,No,No,Yes,No,No,No
22220279,Yes,No,No,No,No,No,No
22085808,Yes,No,No,No,No,No,No
21943839,Yes,No,No,No,Yes,No,No
22170951,Yes,No,Yes,No,No,No,No
22088570,Yes,No,No,Yes,No,No,No
21911135,Yes,No,No,No,Yes,No,No
22145343,No,No,No,Yes,Yes,No,No
22356585,No,No,No,No,No,No,Yes
21689698,Yes,No,No,Yes,No,No,No
22103213,Yes,No,No,No,No,No,No
22332579,No,No,No,Yes,No,No,No
21679894,Yes,No,No,Yes,No,No,No
22197009,Yes,No,No,Yes,No,No,No
21670130,No,No,No,Yes,No,No,No
21874864,No,No,No,No,No,No,Yes
22203102,No,No,No,Yes,No,No,No
22288683,Yes,No,No,Yes,No,No,No
22355313,No,No,No,Yes,No,No,No
22097964,No,No,Yes,No,No,No,No
22141143,Yes,No,Yes,No,No,No,No
21856108,No,No,No,Yes,No,No,No
21758114,Yes,No,No,Yes,No,No,No
21909824,Yes,No,No,No,No,No,No
22167868,No,No,No,No,No,No,Yes
21946106,No,No,No,No,No,No,Yes
22203733,No,No,No,Yes,No,No,No
22098317,No,No,No,No,No,No,Yes
22100395,Yes,No,No,No,No,No,No
21813378,Yes,No,No,Yes,No,No,No
22386189,No,No,No,Yes,No,No,No
21986866,No,Yes,No,Yes,No,No,No
22355031,No,No,No,No,No,No,Yes
21927519,No,No,No,Yes,No,No,No
22287584,Yes,No,No,Yes,No,No,No
21795029,Yes,No,No,No,No,No,No
22058105,No,No,No,Yes,No,No,No
22298507,Yes,No,No,No,No,No,No
21917999,No,No,Yes,No,No,No,No
21902795,Yes,No,No,No,No,No,No
22085462,Yes,No,No,No,No,No,No
21834054,No,No,No,Yes,No,No,No
22044213,No,No,No,No,No,No,Yes
22285293,Yes,No,No,Yes,No,No,No
22389326,Yes,No,No,Yes,No,No,No
21848987,Yes,No,No,No,No,No,No
21706807,Yes,No,No,Yes,No,No,No
22387873,Yes,No,No,Yes,No,No,No
21663518,Yes,No,No,No,No,No,No
22108569,No,No,No,Yes,No,No,No
21956410,Yes,No,No,Yes,No,No,No
22365685,Yes,No,No,No,No,No,No
22324128,No,No,No,Yes,No,No,No
21780785,Yes,No,No,No,No,No,No
21719562,Yes,No,No,No,No,No,No
21849898,No,No,No,Yes,No,No,No
22233582,No,No,No,No,No,No,Yes
22285259,No,No,No,No,No,No,Yes
21797513,Yes,No,No,No,No,No,No
22390437,No,No,No,No,No,No,Yes
21918636,Yes,No,No,Yes,No,No,No
21882954,Yes,No,No,No,No,No,No
21599862,Yes,No,No,Yes,No,No,No
21620553,No,No,No,Yes,No,No,No
22365189,No,No,Yes,No,No,No,No
21678795,No,No,No,Yes,No,No,No
21988744,Yes,No,No,No,No,No,No
22397867,No,No,No,No,No,No,Yes
21922098,No,No,No,No,Yes,No,No
21753291,Yes,No,No,Yes,No,No,No
21742154,No,No,No,No,Yes,No,No
22244684,Yes,No,No,Yes,No,No,No
22236245,No,No,No,No,No,No,Yes
22110933,Yes,No,No,Yes,No,No,No
22155538,Yes,No,No,No,No,No,No
21809727,Yes,No,No,Yes,No,No,No
22393729,Yes,No,No,Yes,No,No,No
22389328,Yes,No,No,No,No,No,No
21711172,No,No,No,No,No,No,Yes
22204150,Yes,No,No,No,No,No,No
22237706,No,No,Yes,No,No,No,No
22330087,Yes,No,No,No,No,No,No
21777160,No,No,No,No,No,No,Yes
22356503,Yes,No,No,Yes,No,No,No
22221002,Yes,No,No,Yes,No,No,No
21995891,No,No,Yes,No,No,No,No
21673138,No,No,Yes,No,No,No,No
22292439,Yes,No,No,Yes,No,No,No
21748261,No,No,Yes,No,No,No,No
21990593,Yes,No,No,Yes,No,No,No
21921138,No,No,No,Yes,No,No,No
22303290,Yes,No,No,Yes,No,No,No
22282984,Yes,No,No,No,No,No,No
21594009,Yes,No,No,No,No,No,No
22139789,No,No,No,No,Yes,No,No
22087159,Yes,No,No,No,No,No,No
22194348,Yes,No,No,No,No,No,No
21901840,Yes,No,No,Yes,No,No,No
22035406,Yes,No,No,No,No,No,No
22016147,Yes,No,No,Yes,No,No,No
21665697,Yes,No,No,No,No,No,No
21601593,Yes,No,No,Yes,No,No,No
22365566,No,Yes,No,Yes,No,No,No
21723926,No,No,No,No,No,No,Yes
22285401,No,No,No,No,No,No,Yes
22381005,Yes,No,No,Yes,No,No,No
22389685,No,No,No,Yes,No,No,No
21907953,Yes,No,No,Yes,No,No,No
21693762,No,No,No,No,No,No,Yes
21664261,Yes,No,No,No,No,No,No
21903544,No,No,No,Yes,No,No,No
21869938,No,Yes,No,Yes,No,No,No
22307460,No,No,Yes,No,No,No,No
21948112,No,No,Yes,No,No,No,No
22306616,Yes,No,No,Yes,No,No,No
22375769,Yes,No,No,Yes,No,No,No
21742453,No,No,No,No,No,No,Yes
21666339,Yes,No,No,Yes,No,No,No
21752754,Yes,No,No,Yes,No,No,No
21993977,No,No,Yes,No,No,No,No
22118793,Yes,No,No,Yes,No,No,No
21858058,No,No,Yes,No,No,No,No
22108308,Yes,No,No,Yes,No,No,No
22047809,No,No,Yes,No,No,No,No
22033376,No,No,No,Yes,No,No,No
21759227,Yes,No,No,Yes,No,No,No
21945646,No,No,No,No,No,No,Yes
21815837,No,No,No,No,No,No,Yes
22053372,No,No,No,No,No,No,Yes
21630700,Yes,No,No,Yes,No,No,No
22260286,No,No,No,Yes,No,No,No
22374712,No,No,No,Yes,No,No,No
22300890,Yes,No,No,No,No,No,No
22308692,Yes,No,No,Yes,No,No,No
22284375,No,No,No,No,No,No,Yes
22152228,No,No,No,No,No,No,Yes
21677534,No,No,Yes,No,No,No,No
22392707,Yes,No,No,No,No,No,No
21947721,No,No,Yes,No,No,No,No
21796226,Yes,No,No,Yes,No,No,No
21638623,No,No,No,Yes,No,No,No
21600016,Yes,No,No,No,No,No,No
21786257,No,No,Yes,No,No,No,No
21634875,Yes,No,No,No,No,No,No
22257905,Yes,No,No,Yes,No,No,No
22367500,Yes,No,No,Yes,No,No,No
22054223,Yes,No,No,Yes,No,No,No
21736667,No,No,No,No,No,No,Yes
22006241,No,No,No,No,No,No,Yes
21670262,No,No,No,Yes,No,No,No
22038129,Yes,No,No,No,No,No,No
21896275,Yes,No,No,No,No,No,No
22219471,Yes,No,No,Yes,No,No,No
21905729,Yes,No,No,Yes,No,No,No
22134608,No,No,No,No,No,No,Yes
22259456,No,No,No,No,No,No,Yes
22119032,Yes,No,No,No,No,No,No
21804201,No,No,No,Yes,No,No,No
22002648,No,No,Yes,No,No,No,No
22240892,No,No,No,No,No,No,Yes
22201723,No,No,No,Yes,No,No,No
21736817,No,No,No,No,No,No,Yes
21805051,Yes,No,Yes,No,No,No,No
22147534,No,No,Yes,No,No,No,No
21773715,Yes,No,No,Yes,No,No,No
21952355,Yes,No,No,No,No,No,No
21679444,No,Yes,No,No,No,No,No
21624626,No,No,No,No,Yes,No,No
21665201,Yes,No,No,Yes,No,No,No
22310624,No,No,Yes,No,No,No,No
22301518,No,No,No,Yes,No,No,No
21769495,No,No,No,Yes,No,No,No
22265042,No,No,No,Yes,No,No,No
22331740,No,No,No,Yes,No,No,No
22382301,Yes,No,No,No,No,No,No
21757143,Yes,No,No,Yes,No,No,No
21957893,No,No,No,Yes,No,No,No
22183517,No,No,No,Yes,No,No,No
21931522,No,No,No,No,No,No,Yes
22303862,No,No,No,No,No,No,Yes
21774017,Yes,No,No,No,No,No,No
21599933,Yes,No,No,No,No,No,No
22033172,No,No,No,Yes,No,No,No
21953173,No,No,No,Yes,No,No,No
21823307,No,No,No,Yes,No,No,No
21666041,Yes,No,No,No,No,No,No
22106301,Yes,No,No,No,No,No,No
22175727,Yes,No,No,No,No,No,No
21710870,No,No,Yes,No,No,No,No
21996552,Yes,No,No,Yes,No,No,No
21615563,No,No,No,Yes,No,No,No
21984954,Yes,No,No,No,Yes,No,No
22211539,Yes,No,No,No,No,No,No
21933057,Yes,No,No,No,No,No,No
21986975,Yes,No,No,Yes,No,No,No
21875791,No,No,No,Yes,No,No,No
22055475,No,No,No,No,No,No,Yes
21637948,Yes,No,No,Yes,No,No,No
22251911,No,No,No,No,No,No,Yes
21953714,Yes,No,No,Yes,No,No,No
21924169,No,No,No,No,Yes,No,No
22234308,No,No,No,No,No,No,Yes
22226928,No,No,No,No,No,No,Yes
22078848,Yes,No,No,No,No,No,No
22090297,Yes,No,No,No,No,No,No
21941793,No,No,No,No,No,No,Yes
21668242,No,No,No,No,No,No,Yes
22084114,No,No,No,No,No,No,Yes
22151381,No,Yes,No,No,No,No,No
22147465,No,No,No,No,Yes,Yes,No
21665919,No,Yes,No,No,No,No,No
21904598,Yes,No,No,No,Yes,No,No
22007192,Yes,No,No,No,No,No,No
21766371,No,No,No,No,No,No,Yes
22390230,Yes,No,No,No,No,Yes,No
21877206,No,No,No,Yes,Yes,No,No
21901582,No,No,No,No,Yes,No,No
22078862,No,No,No,No,No,No,No
21928540,,,,,,,
21869129,,,,,,,
22334061,,,,,,,
21936245,,,,,,,
22395371,,,,,,,
22348909,,,,,,,
21909566,,,,,,,
21762107,,,,,,,
22025461,,,,,,,
21986530,Yes,No,No,No,No,Yes,No
21674341,No,No,No,Yes,No,No,No
21822212,No,No,No,Yes,No,No,No
22165508,Yes,No,No,No,No,No,No
22111594,No,Yes,No,No,No,No,No
21718327,Yes,No,No,No,No,No,No
22380753,No,No,No,No,No,No,Yes
22276229,No,No,No,Yes,No,No,No
21846990,Yes,No,Yes,No,No,No,No
21619870,No,Yes,No,No,No,No,No
22339660,Yes,No,No,Yes,No,No,No
21683930,No,No,Yes,No,No,Yes,No
21629564,No,No,No,Yes,No,No,No
22127998,Yes,No,No,Yes,No,No,No
21744174,No,Yes,No,No,Yes,No,No
22075739,Yes,No,No,No,No,No,No
22067182,Yes,No,No,Yes,No,No,No
22112271,Yes,No,No,No,No,No,No
22095589,No,Yes,No,No,No,No,No
22056493,Yes,No,No,No,No,No,No
21947444,Yes,No,No,No,No,No,No
21903689,Yes,No,No,No,Yes,No,No
22331043,No,No,No,Yes,No,No,No
21690182,Yes,No,No,No,No,No,No
22002409,No,No,No,No,Yes,No,No
22332007,Yes,No,No,No,No,No,No
21948145,No,No,No,No,No,No,Yes
22391831,No,No,No,No,No,No,Yes
21654652,Yes,No,No,No,No,No,No
22023508,Yes,No,No,No,No,No,No
21780935,Yes,No,No,No,No,No,No
22109187,No,Yes,No,Yes,Yes,No,No
21684235,No,No,Yes,No,No,No,No
22036492,No,Yes,No,Yes,No,No,No
21714935,No,Yes,No,Yes,No,No,No
21867001,Yes,Yes,Yes,Yes,No,No,No
21965151,Yes,No,No,No,No,No,No
21658692,No,Yes,No,No,No,Yes,No
22007446,No,Yes,No,Yes,No,No,No
22237381,No,Yes,No,Yes,No,No,No
22151664,No,No,No,Yes,No,No,No
22144865,No,Yes,No,No,No,No,No
21973478,Yes,No,No,Yes,No,No,No
21777706,No,Yes,No,No,No,No,No
22014282,Yes,No,No,Yes,No,No,No
22251570,Yes,No,No,No,No,No,No
21898542,Yes,No,No,No,No,No,No
21689659,Yes,Yes,No,Yes,No,No,No
22254271,Yes,No,No,Yes,No,No,No
22315740,Yes,Yes,No,No,No,No,No
22032427,No,No,No,Yes,No,No,No
22075912,Yes,No,No,No,No,No,No
21773925,No,Yes,No,Yes,No,No,No
22306472,Yes,No,No,No,No,No,No
21605221,Yes,No,No,No,No,No,No
21782685,No,No,No,Yes,No,No,No
22198471,Yes,No,No,No,No,No,No
22219743,Yes,No,Yes,Yes,No,No,No
22309306,Yes,No,No,No,No,No,No
22371750,Yes,No,No,No,No,No,No
21874375,Yes,No,Yes,No,No,No,No
21712908,Yes,No,No,Yes,Yes,No,No
22390320,No,Yes,No,No,No,No,No
21969461,No,No,No,Yes,No,No,No
22363906,Yes,No,No,Yes,No,No,No
22278571,Yes,Yes,No,No,No,No,No
22081073,Yes,No,No,No,No,No,No
21620253,No,Yes,No,Yes,No,No,No
21742103,Yes,No,No,Yes,Yes,No,No
21732611,Yes,No,No,Yes,No,No,No
22222047,No,No,No,Yes,No,No,No
